"purchase_id";"customer_id";"product_id";"purchase_date_m";"purchase_time_m";"quantity";"total_amount"
515;55;287;"2023-03-19";"22:07:56";2;27.66
516;55;404;"2021-09-05";"21:31:26";3;36.42
517;55;22;"2020-07-09";"01:21:52";2;27.34
518;55;22;"2021-06-20";"05:23:26";1;13.67
519;55;388;"2020-08-09";"19:59:47";3;48.24
520;55;325;"2021-12-13";"21:45:07";5;60.75
521;55;87;"2019-11-24";"11:48:27";2;30.92
522;55;267;"2021-08-17";"20:21:12";3;46.8
523;55;306;"2021-05-14";"23:21:48";2;32.16
524;55;435;"2023-08-05";"01:10:02";3;41.01
525;56;321;"2020-12-11";"22:21:24";2;33.66
526;56;223;"2021-05-17";"20:45:00";4;54.44
527;56;171;"2020-01-01";"16:33:59";5;60.7
528;56;47;"2020-05-17";"07:41:27";3;41.49
529;56;463;"2018-06-03";"01:12:03";1;13.2
530;56;67;"2022-07-25";"00:43:39";2;42.9
531;57;285;"2021-12-23";"01:04:28";2;26.18
532;57;495;"2023-02-06";"13:40:22";4;59.84
533;57;318;"2022-08-04";"13:47:10";2;40.64
534;57;163;"2023-08-31";"00:05:54";1;15.65
535;57;28;"2021-11-06";"10:37:54";2;32.2
536;57;389;"2021-12-30";"00:51:15";5;107.25
537;57;331;"2022-01-27";"12:56:33";4;72.96
538;57;66;"2023-10-17";"13:18:43";1;17.94
539;57;69;"2022-05-25";"03:38:48";1;12.18
540;57;154;"2022-09-20";"02:22:39";5;56.0
541;57;400;"2022-03-12";"18:47:36";3;44.88
542;57;88;"2021-06-17";"03:33:47";2;31.62
543;58;349;"2019-06-20";"11:51:06";4;59.84
544;58;389;"2020-03-15";"07:41:39";2;42.9
545;58;65;"2023-03-31";"18:57:02";5;106.8
546;58;238;"2020-11-21";"18:53:08";3;53.82
547;58;237;"2020-12-25";"04:53:28";1;20.32
548;58;139;"2023-04-19";"19:50:10";2;27.22
549;58;78;"2018-05-15";"17:57:53";1;11.68
550;58;456;"2017-06-14";"18:46:02";3;36.54
551;58;485;"2023-06-07";"12:44:24";2;26.18
552;58;354;"2020-11-10";"10:23:22";4;61.6
553;58;255;"2020-09-06";"23:26:31";3;51.06
554;59;339;"2023-05-08";"12:57:53";2;32.08
555;59;67;"2021-11-14";"13:15:45";2;42.9
556;59;101;"2023-04-01";"19:16:28";2;32.08
557;59;434;"2023-10-31";"18:09:45";3;57.09
558;59;462;"2022-01-21";"09:16:43";1;13.09
559;60;362;"2016-08-12";"21:56:49";5;77.3
560;60;250;"2017-02-26";"03:50:33";2;22.5
561;60;264;"2016-12-03";"05:36:06";4;76.12
562;60;387;"2018-04-28";"10:32:30";2;29.92
563;60;379;"2016-09-08";"08:10:10";3;46.38
564;60;278;"2018-05-15";"20:31:04";3;39.6
565;60;144;"2016-08-04";"19:35:59";4;65.0
566;60;388;"2019-08-09";"09:34:56";5;80.4
567;60;454;"2020-07-06";"22:18:58";2;39.42
568;60;6;"2018-01-17";"08:17:21";5;78.25
569;60;343;"2022-08-10";"07:10:56";2;22.4
570;60;402;"2023-03-10";"20:09:40";4;69.56
571;60;293;"2021-08-23";"15:16:51";3;41.01
572;60;485;"2023-07-23";"14:00:13";5;65.45
573;60;419;"2021-04-07";"03:14:37";5;88.5
574;60;118;"2019-02-08";"20:35:13";1;11.88
575;60;44;"2017-05-05";"11:26:45";2;38.06
576;60;468;"2021-05-12";"22:55:19";3;48.3
577;60;161;"2022-09-13";"12:21:52";2;33.64
578;60;177;"2019-12-07";"22:51:17";4;68.08
579;61;34;"2023-01-04";"17:18:06";4;44.8
580;61;423;"2023-09-20";"23:38:22";3;53.82
581;61;50;"2023-08-11";"04:00:31";1;12.14
582;61;194;"2023-03-16";"19:59:06";4;54.44
583;61;5;"2023-08-12";"09:23:52";4;65.0
584;61;454;"2023-04-26";"03:26:26";1;19.71
585;61;218;"2023-07-08";"01:59:51";3;45.0
586;61;492;"2023-08-12";"00:01:01";1;11.2
587;61;169;"2023-03-27";"14:53:50";1;15.65
588;61;226;"2022-10-17";"14:04:47";4;62.6
589;61;118;"2023-02-28";"17:06:21";3;35.64
590;61;483;"2022-09-16";"08:02:11";4;61.16
591;61;284;"2023-10-19";"16:53:07";3;58.14
592;61;115;"2022-09-17";"00:36:51";2;23.36
593;61;67;"2023-01-20";"08:51:40";3;64.35
594;61;43;"2022-12-08";"11:43:41";3;33.6
595;61;205;"2023-02-04";"14:28:00";1;15.65
596;62;295;"2021-11-20";"00:24:52";3;45.87
597;62;482;"2023-01-02";"08:50:20";4;61.16
598;62;121;"2023-09-11";"13:57:12";4;61.16
599;62;468;"2023-06-29";"21:54:05";5;80.5
600;62;477;"2022-02-20";"16:34:14";2;35.62
601;62;63;"2022-07-03";"08:14:23";3;52.17
602;62;253;"2023-05-13";"00:01:18";3;33.75
603;62;25;"2023-10-07";"15:38:05";2;29.92
604;62;169;"2023-01-31";"10:52:52";3;46.95
605;62;490;"2023-04-23";"11:10:24";5;60.75
606;62;76;"2023-07-28";"19:59:59";5;88.5
607;62;435;"2023-09-10";"05:32:28";1;13.67
608;62;392;"2023-07-27";"23:40:50";4;55.32
609;62;4;"2022-06-18";"10:16:38";5;80.2
610;62;236;"2022-09-03";"08:08:08";4;64.32
611;63;484;"2022-08-05";"22:43:51";5;60.7
612;63;403;"2021-03-14";"07:28:55";4;59.84
613;63;405;"2019-01-28";"04:28:42";4;77.52
614;63;266;"2020-06-02";"19:41:50";5;91.2
615;63;275;"2020-07-13";"17:46:47";1;16.25
616;63;368;"2023-07-08";"17:59:02";5;84.15
617;63;327;"2022-07-24";"04:40:40";4;68.08
618;63;186;"2020-12-24";"13:33:37";4;69.56
619;63;130;"2023-05-23";"07:21:37";1;16.25
620;63;168;"2023-05-04";"14:02:54";4;63.56
621;63;93;"2019-04-24";"07:29:26";2;34.78
622;63;491;"2020-03-30";"22:15:11";4;52.36
623;64;80;"2017-05-26";"18:27:08";5;85.9
624;64;157;"2020-09-09";"12:18:18";1;16.82
625;64;165;"2019-08-15";"00:34:53";2;34.78
626;64;467;"2020-06-23";"08:54:18";4;72.96
627;64;304;"2018-01-31";"13:18:21";4;68.72
628;64;393;"2021-08-12";"11:34:45";1;15.81
629;64;389;"2018-03-09";"16:17:11";5;107.25
630;64;406;"2019-09-18";"21:48:29";5;84.15
631;64;318;"2020-01-09";"00:02:45";5;101.6
632;64;259;"2023-04-08";"15:44:10";3;44.61
633;64;145;"2018-11-18";"17:17:20";1;15.81
634;64;399;"2017-10-14";"12:18:37";5;91.35
635;64;320;"2022-04-05";"07:34:11";3;54.81
636;64;352;"2022-06-15";"18:54:38";5;80.2
637;64;138;"2019-04-08";"13:32:02";5;80.5
638;64;241;"2021-04-10";"05:07:36";4;69.56
639;64;171;"2021-06-08";"11:19:28";3;36.42
640;64;268;"2019-02-06";"10:44:55";3;36.45
641;65;308;"2023-08-06";"12:04:12";4;55.32
642;65;358;"2022-01-11";"21:50:02";1;15.4
643;65;53;"2023-07-17";"14:17:49";1;17.39
644;65;331;"2020-04-03";"05:00:51";2;36.48
645;65;145;"2023-06-16";"13:00:53";4;63.24
646;65;98;"2021-03-04";"09:56:48";5;77.3
647;65;176;"2020-12-17";"03:57:16";3;46.95
648;65;189;"2021-01-02";"13:52:56";3;54.72
649;65;177;"2022-04-18";"01:17:15";5;85.1
650;65;42;"2023-01-22";"19:37:45";1;13.2
651;65;188;"2023-05-27";"20:11:40";1;11.25
652;65;379;"2022-01-05";"04:40:22";3;46.38
653;65;38;"2021-11-17";"09:42:11";3;46.8
654;65;356;"2021-09-07";"15:23:52";2;23.76
655;65;322;"2022-05-19";"08:53:03";3;40.77
656;66;422;"2018-09-11";"10:35:27";5;79.05
657;66;402;"2021-05-05";"23:40:48";5;86.95
658;66;419;"2020-04-15";"09:53:19";1;17.7
659;66;260;"2021-11-19";"12:08:59";3;40.83
660;66;354;"2020-06-19";"21:58:10";4;61.6
661;66;300;"2021-02-24";"16:35:47";1;12.18
662;66;116;"2019-11-17";"18:24:42";5;98.55
663;66;198;"2020-06-11";"11:56:41";4;61.6
664;66;189;"2020-02-25";"04:42:12";5;91.2
665;66;256;"2019-08-16";"02:26:51";5;96.9
666;66;117;"2021-12-25";"17:41:00";5;74.8
667;66;161;"2021-01-26";"19:55:14";4;67.28
668;66;404;"2019-11-28";"08:07:28";5;60.7
669;66;495;"2020-12-28";"00:22:57";2;29.92
670;66;394;"2019-10-21";"09:15:25";5;56.25
671;67;116;"2022-07-05";"07:24:52";5;98.55
672;67;242;"2023-09-20";"22:04:34";3;45.0
673;67;472;"2023-01-18";"00:33:49";1;15.89
674;67;322;"2022-12-21";"00:01:01";3;40.77
675;67;60;"2023-04-28";"10:07:16";2;32.2
676;67;238;"2023-04-29";"02:21:35";3;53.82
677;67;109;"2022-05-04";"02:51:45";2;36.54
678;67;357;"2022-01-15";"21:53:00";3;47.43
679;67;314;"2023-08-21";"17:23:44";1;17.93
680;67;395;"2021-12-03";"16:21:55";1;19.38
681;67;248;"2023-10-14";"14:37:44";1;15.4
682;67;387;"2021-09-29";"00:35:58";1;14.96
683;67;198;"2021-03-23";"16:53:54";1;15.4
684;67;132;"2021-11-06";"18:57:32";4;54.68
685;67;395;"2021-11-11";"06:54:32";1;19.38
686;67;116;"2022-03-24";"00:25:40";3;59.13
687;67;442;"2022-11-28";"10:17:52";3;45.0
688;67;35;"2021-03-19";"16:04:10";4;55.32
689;68;181;"2023-06-21";"23:01:02";3;46.38
690;68;23;"2021-01-05";"09:36:42";5;89.7
691;68;67;"2021-01-29";"20:33:51";5;107.25
692;68;201;"2021-12-13";"05:31:15";4;54.36
693;68;178;"2022-09-22";"15:33:33";2;36.48
694;68;38;"2021-08-01";"06:58:26";3;46.8
695;68;455;"2022-01-10";"19:07:21";5;85.1
696;68;5;"2021-02-10";"00:46:19";5;81.25
697;68;419;"2022-03-28";"22:41:08";1;17.7
698;68;257;"2022-04-11";"08:37:55";2;32.16
699;68;130;"2023-10-15";"00:43:09";3;48.75
700;68;398;"2022-07-05";"04:03:19";2;33.64
701;68;331;"2022-09-14";"14:30:31";5;91.2
702;68;332;"2023-07-07";"21:38:31";1;13.09
703;68;20;"2023-10-04";"15:05:59";1;15.0
704;68;484;"2021-12-11";"20:47:07";3;36.42
705;68;417;"2020-07-28";"22:34:50";4;72.96
706;69;156;"2019-08-12";"10:29:38";3;51.06
707;69;222;"2018-03-13";"17:10:35";4;47.52
708;69;152;"2019-07-24";"13:27:19";5;84.15
709;69;1;"2018-11-27";"10:17:26";2;27.34
710;70;84;"2022-11-20";"18:06:55";4;74.16
711;70;153;"2023-01-20";"18:09:49";4;61.16
712;70;138;"2023-05-01";"23:06:08";3;48.3
713;70;91;"2022-12-29";"08:44:42";1;13.61
714;70;151;"2023-06-07";"09:06:18";5;85.9
715;70;247;"2022-07-21";"10:58:53";3;35.64
716;70;92;"2023-07-09";"14:42:13";3;41.01
717;70;146;"2023-01-21";"13:03:55";1;17.7
718;70;96;"2023-07-05";"04:04:59";4;71.24
719;70;394;"2022-08-03";"04:40:15";4;45.0
720;70;458;"2022-09-24";"14:40:20";3;45.0
721;71;157;"2016-10-22";"23:19:51";2;33.64
722;71;319;"2020-05-23";"03:53:07";2;39.42
723;71;379;"2023-07-27";"00:07:03";1;15.46
724;72;131;"2018-11-09";"10:34:39";3;47.91
725;72;334;"2020-01-05";"14:57:50";1;19.03
726;72;291;"2019-06-08";"05:55:09";2;26.4
727;72;417;"2023-10-21";"16:17:26";3;54.72
728;72;218;"2018-08-03";"13:30:30";5;75.0
729;72;46;"2020-02-20";"06:09:00";5;78.25
730;72;120;"2019-08-19";"03:19:20";3;59.13
731;72;469;"2019-08-31";"00:19:30";5;78.25
732;72;396;"2022-08-01";"23:28:22";4;68.72
733;72;353;"2020-08-02";"00:08:51";5;96.9
734;72;386;"2021-12-31";"05:54:29";3;45.87
735;72;106;"2021-02-11";"21:25:38";1;15.4
736;72;210;"2018-12-31";"07:41:42";3;39.27
737;72;188;"2018-12-28";"15:59:47";3;33.75
738;72;464;"2022-12-17";"06:47:46";3;41.01
739;72;94;"2018-07-31";"03:19:59";5;91.35
740;72;308;"2023-02-28";"10:22:54";1;13.83
741;73;437;"2023-06-10";"22:30:40";2;39.42
742;73;159;"2019-12-21";"02:46:06";4;48.72
743;73;146;"2017-10-01";"02:53:02";4;70.8
744;73;54;"2020-05-23";"03:03:11";4;44.8
745;73;189;"2022-11-21";"10:16:02";1;18.24
746;73;44;"2019-05-14";"20:42:56";4;76.12
747;73;292;"2017-07-03";"07:38:27";3;39.27
748;74;301;"2022-09-14";"20:00:58";5;69.15
749;74;95;"2023-04-29";"17:03:19";1;15.0
750;74;144;"2023-10-30";"05:09:07";4;65.0
751;74;63;"2023-03-13";"22:26:29";1;17.39
752;74;339;"2022-09-07";"01:14:40";4;64.16
753;74;207;"2022-07-03";"02:53:15";2;28.82
754;74;302;"2022-02-21";"02:22:58";2;38.76
755;74;148;"2021-08-27";"00:32:45";3;36.45
756;74;214;"2022-04-22";"19:59:43";3;40.77
757;74;414;"2021-11-13";"12:05:30";2;42.9
758;75;390;"2020-06-19";"14:15:06";1;12.14
759;75;118;"2020-08-06";"22:09:31";5;59.4
760;75;76;"2021-09-24";"04:27:18";5;88.5
761;75;66;"2020-05-15";"20:46:09";1;17.94
762;75;130;"2020-04-08";"09:46:57";2;32.5
763;75;44;"2022-09-19";"05:47:56";4;76.12
764;75;217;"2022-04-04";"00:14:03";1;17.18
765;75;433;"2021-01-07";"03:38:19";5;67.95
766;75;357;"2022-05-26";"18:47:27";1;15.81
767;75;90;"2019-12-02";"10:25:12";1;11.88
768;75;462;"2022-05-21";"15:04:06";4;52.36
769;75;74;"2023-02-27";"02:06:42";1;15.6
770;75;343;"2023-05-15";"03:14:33";4;44.8
771;75;198;"2021-04-02";"23:53:26";3;46.2
772;75;15;"2021-09-13";"10:25:46";4;47.52
773;75;411;"2022-02-11";"04:57:54";1;15.46
774;76;467;"2018-09-03";"11:32:12";5;91.2
775;76;168;"2021-02-22";"08:46:49";3;47.67
776;76;337;"2021-09-02";"23:01:50";1;15.24
777;76;107;"2021-05-06";"20:34:05";2;30.58
778;76;440;"2022-06-02";"22:08:08";3;48.3
779;76;11;"2023-07-04";"11:24:50";2;38.06
780;76;159;"2023-08-28";"07:02:48";2;24.36
781;76;479;"2021-03-23";"12:46:27";2;40.64
782;76;108;"2018-04-08";"18:26:43";4;48.56
783;77;444;"2021-03-22";"06:01:05";1;20.32
784;77;447;"2023-05-30";"05:27:34";4;62.6
785;77;390;"2019-08-16";"23:57:37";4;48.56
786;77;296;"2020-07-06";"00:09:16";4;60.0
787;77;333;"2018-12-26";"07:37:27";3;39.27
788;77;413;"2020-02-13";"01:59:26";5;85.1
789;77;488;"2019-06-11";"16:16:19";1;17.7
790;77;488;"2019-03-07";"20:42:19";4;70.8
791;77;52;"2023-10-28";"11:30:11";3;44.61
792;77;362;"2022-05-23";"18:18:20";1;15.46
793;77;312;"2021-05-24";"13:08:37";5;98.55
794;77;44;"2020-03-31";"11:14:20";4;76.12
795;78;288;"2022-10-31";"10:47:38";5;74.35
796;78;123;"2022-11-03";"10:29:56";2;24.28
797;78;350;"2023-09-16";"05:33:40";3;47.67
798;78;276;"2023-11-01";"10:56:07";1;19.03
799;78;236;"2023-01-03";"07:28:41";1;16.08
800;78;257;"2023-05-04";"05:07:49";2;32.16
801;78;312;"2022-10-13";"19:24:53";5;98.55
802;78;354;"2022-09-28";"07:03:19";4;61.6
803;78;363;"2019-01-23";"11:30:13";3;44.61
804;79;162;"2020-06-05";"14:15:22";4;54.36
805;79;273;"2020-12-17";"05:36:37";3;35.04
806;79;115;"2018-10-22";"14:27:09";1;11.68
807;79;117;"2021-07-13";"15:56:38";4;59.84
808;79;346;"2021-08-31";"06:50:13";1;17.39
809;79;28;"2018-11-17";"23:04:55";3;48.3
810;79;357;"2021-07-01";"23:33:36";3;47.43
811;79;243;"2019-08-05";"22:35:02";3;55.62
812;79;10;"2020-12-26";"01:28:37";4;67.32
813;80;102;"2018-09-15";"01:19:46";2;24.3
814;80;236;"2018-04-12";"10:53:08";4;64.32
815;80;66;"2018-01-10";"00:26:30";4;71.76
816;80;358;"2022-12-13";"18:12:47";1;15.4
817;80;275;"2019-10-11";"11:55:17";2;32.5
818;80;442;"2022-03-27";"07:50:19";2;30.0
819;80;282;"2022-07-19";"21:42:16";3;48.75
820;80;249;"2018-06-08";"18:02:05";5;68.05
821;80;492;"2019-05-22";"02:00:39";1;11.2
822;80;362;"2018-04-14";"11:07:54";5;77.3
823;80;1;"2019-09-27";"00:28:32";3;41.01
824;80;213;"2023-04-05";"17:59:29";1;17.94
825;80;310;"2018-08-06";"13:12:14";5;88.5
826;80;421;"2023-03-15";"11:51:34";3;54.72
827;80;276;"2023-08-12";"15:48:20";3;57.09
828;80;269;"2019-02-07";"07:01:01";4;74.16
829;80;293;"2021-01-01";"17:25:26";4;54.68
830;81;491;"2023-08-18";"10:50:34";1;13.09
831;81;261;"2023-05-26";"21:50:14";3;48.75
832;81;186;"2023-04-30";"07:56:42";5;86.95
833;81;389;"2023-11-01";"11:17:53";3;64.35
834;81;176;"2023-07-25";"02:54:12";3;46.95
835;81;461;"2023-04-05";"05:43:58";3;45.87
836;81;465;"2023-04-23";"13:24:03";1;14.87
837;81;57;"2023-04-29";"10:04:39";4;63.56
838;81;154;"2023-03-13";"20:50:51";2;22.4
839;81;310;"2023-10-14";"13:49:17";3;53.1
840;82;461;"2022-01-08";"18:44:08";2;30.58
841;82;397;"2017-02-02";"09:57:31";2;30.92
842;82;313;"2017-10-17";"04:58:34";4;81.28
843;82;92;"2016-10-29";"10:28:04";3;41.01
844;82;305;"2018-12-26";"00:51:54";4;47.52
845;82;174;"2017-07-30";"16:43:22";2;28.82
846;82;346;"2019-11-04";"15:51:24";5;86.95
847;82;26;"2020-01-31";"21:40:09";5;80.5
848;82;300;"2022-02-12";"12:22:13";3;36.54
849;82;372;"2017-06-20";"03:04:09";3;46.95
850;82;320;"2022-05-28";"12:08:05";1;18.27
851;82;163;"2020-05-10";"18:37:21";5;78.25
852;82;360;"2017-08-18";"12:08:02";1;12.14
853;82;203;"2016-04-03";"14:06:54";4;63.24
854;82;69;"2018-08-22";"18:06:35";4;48.72
855;82;2;"2020-07-18";"10:47:03";3;41.01
856;82;296;"2016-02-16";"02:47:50";4;60.0
857;83;381;"2023-07-19";"00:30:25";2;23.76
858;83;220;"2023-02-27";"03:49:17";1;14.96
859;83;18;"2021-12-08";"07:23:07";4;77.52
860;83;130;"2023-07-12";"14:13:14";1;16.25
861;83;8;"2022-04-09";"13:51:30";3;40.83
862;83;110;"2022-04-09";"00:06:46";2;34.36
863;83;334;"2022-06-12";"07:53:16";4;76.12
864;83;432;"2021-10-30";"00:20:47";2;42.72
865;83;328;"2023-09-15";"20:58:34";5;60.7
866;84;170;"2016-01-02";"15:50:40";3;36.45
867;84;327;"2023-06-16";"09:23:54";1;17.02
868;84;403;"2018-09-09";"15:05:57";2;29.92
869;84;373;"2023-02-05";"02:08:09";1;19.03
870;84;37;"2022-11-17";"16:05:56";4;61.6
871;84;278;"2021-01-06";"01:16:01";5;66.0
872;84;214;"2023-01-12";"12:46:39";2;27.18
873;84;456;"2021-07-14";"11:33:33";3;36.54
874;84;97;"2020-02-28";"08:50:06";1;14.96
875;84;426;"2020-05-17";"06:28:19";4;73.08
876;84;200;"2020-06-14";"14:18:20";3;46.8
877;85;494;"2020-10-18";"11:00:31";2;36.54
878;85;384;"2021-12-01";"17:37:42";5;106.8
879;85;363;"2020-10-25";"10:35:14";3;44.61
880;85;160;"2022-02-16";"10:22:46";3;48.24
881;85;133;"2021-05-11";"18:22:16";5;78.0
882;85;80;"2021-11-24";"03:42:26";4;68.72
883;85;264;"2022-11-19";"09:41:40";4;76.12
884;85;351;"2022-10-03";"21:59:02";3;64.08
885;85;229;"2021-06-13";"17:51:07";1;14.87
886;85;313;"2022-03-15";"00:11:39";5;101.6
887;85;371;"2021-01-08";"23:21:40";5;81.25
888;85;488;"2020-04-15";"13:46:21";2;35.4
889;85;246;"2021-10-27";"05:57:05";1;16.83
890;85;375;"2023-07-03";"03:22:09";4;54.36
891;85;494;"2020-02-08";"18:10:36";3;54.81
892;86;95;"2022-04-05";"07:02:19";4;60.0
893;86;286;"2020-09-29";"11:37:13";2;40.64
894;86;57;"2022-10-01";"05:46:58";2;31.78
895;86;41;"2021-12-03";"07:11:41";4;71.76
896;86;343;"2022-01-03";"09:30:55";2;22.4
897;86;343;"2023-06-20";"04:29:54";4;44.8
898;87;213;"2020-08-21";"04:07:29";1;17.94
899;87;61;"2022-01-21";"17:18:27";5;91.2
900;87;179;"2023-09-23";"05:54:04";5;107.25
901;87;367;"2023-01-15";"16:29:52";1;16.25
902;87;306;"2021-09-30";"22:13:39";3;48.24
903;87;361;"2020-05-01";"22:05:55";1;15.46
904;87;421;"2023-02-22";"09:38:00";5;91.2
905;87;1;"2022-08-02";"05:58:01";2;27.34
906;87;202;"2018-06-01";"00:54:09";5;79.45
907;87;425;"2021-05-16";"12:19:22";5;69.15
908;87;107;"2023-09-15";"17:09:50";4;61.16
909;87;410;"2018-03-23";"09:19:32";2;16.3
910;87;26;"2020-04-12";"12:12:58";5;80.5
911;87;147;"2023-02-14";"01:14:31";5;101.6
912;87;362;"2022-09-07";"06:11:05";3;46.38
913;87;268;"2019-07-13";"06:23:44";3;36.45
914;87;422;"2023-08-07";"23:49:46";3;47.43
915;87;296;"2022-03-03";"04:46:27";4;60.0
916;88;238;"2018-12-09";"12:14:46";1;17.94
917;88;31;"2017-09-28";"18:55:44";1;17.18
918;88;426;"2017-10-18";"03:59:22";2;36.54
919;88;445;"2022-02-23";"21:14:14";4;69.56
920;88;270;"2021-09-15";"14:55:54";5;84.1
921;88;381;"2021-01-17";"19:23:18";5;59.4
922;88;442;"2022-12-22";"17:50:24";4;60.0
923;88;75;"2020-12-05";"04:19:21";2;35.62
924;89;480;"2021-08-04";"06:21:19";3;55.62
925;89;249;"2022-08-06";"14:04:56";2;27.22
926;89;374;"2018-02-22";"06:44:10";3;40.83
927;89;15;"2020-06-04";"17:48:46";5;59.4
928;89;439;"2016-12-13";"00:14:54";3;54.81
929;89;194;"2021-05-03";"09:33:53";4;54.44
930;89;331;"2020-05-03";"00:02:51";2;36.48
931;89;308;"2019-11-29";"05:22:30";5;69.15
932;89;357;"2019-07-11";"20:35:31";1;15.81
933;89;292;"2020-01-06";"10:36:02";1;13.09
934;90;486;"2020-06-22";"00:31:01";1;19.71
935;90;370;"2018-01-13";"01:09:22";1;17.81
936;90;376;"2016-06-25";"06:52:57";3;45.72
937;90;230;"2021-06-22";"05:46:46";5;68.35
938;90;272;"2019-02-20";"19:58:13";1;17.39
939;90;423;"2018-03-20";"22:02:12";4;71.76
940;90;81;"2023-08-15";"05:22:22";1;17.39
941;90;83;"2019-07-14";"10:54:14";2;30.0
942;90;292;"2023-06-15";"07:03:06";4;52.36
943;90;373;"2016-12-17";"23:59:05";2;38.06
944;90;406;"2019-03-14";"19:58:31";5;84.15
945;90;281;"2021-01-28";"15:13:04";3;48.12
946;91;148;"2022-08-12";"08:54:57";3;36.45
947;91;326;"2022-05-28";"01:36:33";4;54.44
948;91;212;"2022-08-21";"18:41:26";1;18.24
949;91;231;"2022-07-23";"10:50:12";2;34.36
950;91;123;"2023-05-06";"15:33:47";4;48.56
951;91;236;"2023-10-26";"10:43:16";5;80.4
952;91;243;"2023-05-31";"17:36:18";2;37.08
953;91;458;"2022-05-28";"16:06:11";5;75.0
954;91;115;"2023-03-09";"09:37:46";1;11.68
955;92;373;"2021-07-06";"04:37:14";4;76.12
956;92;413;"2021-11-08";"19:51:33";3;51.06
957;92;438;"2022-01-26";"13:07:15";4;45.0
958;92;362;"2022-10-11";"13:34:50";4;61.84
959;92;71;"2022-11-06";"20:25:14";3;46.2
960;92;176;"2023-11-04";"12:53:22";5;78.25
961;93;434;"2023-05-29";"08:42:41";5;95.15
962;93;178;"2022-06-24";"07:03:54";5;91.2
963;94;390;"2021-01-29";"00:23:48";2;24.28
964;94;291;"2023-08-13";"16:19:07";2;26.4
965;94;474;"2019-04-25";"04:12:38";3;50.49
966;94;488;"2023-03-13";"06:43:46";2;35.4
967;94;147;"2021-05-26";"13:24:44";5;101.6
968;94;376;"2023-06-04";"01:33:25";5;76.2
969;94;181;"2019-03-26";"04:39:30";2;30.92
970;94;16;"2021-10-10";"09:57:19";5;91.35
971;94;221;"2022-03-13";"02:28:17";5;81.25
972;94;495;"2019-06-15";"22:56:04";5;74.8
973;94;55;"2021-03-02";"00:30:18";1;17.93
974;94;411;"2023-01-13";"10:59:15";5;77.3
975;94;2;"2019-05-07";"06:22:50";3;41.01
976;94;25;"2023-01-26";"15:20:54";1;14.96
977;94;268;"2022-03-14";"01:40:35";4;48.6
978;94;360;"2022-08-05";"09:14:30";5;60.7
979;94;116;"2022-12-28";"22:20:16";1;19.71
980;94;72;"2020-11-03";"09:33:44";1;16.83
981;94;234;"2022-05-01";"21:57:16";5;96.9
982;94;473;"2019-04-13";"15:45:31";1;16.1
983;95;86;"2019-10-16";"09:12:45";2;31.3
984;95;319;"2022-07-27";"13:00:49";4;78.84
985;95;367;"2022-02-24";"08:39:27";1;16.25
986;95;280;"2020-05-31";"20:12:51";1;17.39
987;95;93;"2019-10-15";"23:52:38";3;52.17
988;95;5;"2020-02-07";"01:02:06";1;16.25
989;95;158;"2021-09-11";"00:43:07";1;17.93
990;95;330;"2022-01-08";"15:02:59";3;46.38
991;95;114;"2019-01-24";"20:20:34";5;88.5
992;95;253;"2022-12-07";"00:06:23";5;56.25
993;95;373;"2020-11-01";"18:49:10";5;95.15
994;95;464;"2023-06-27";"10:29:11";4;54.68
995;95;402;"2023-04-06";"20:06:17";5;86.95
996;95;27;"2020-11-16";"23:28:15";2;30.92
997;95;185;"2021-01-30";"11:32:55";4;60.0
998;95;252;"2022-09-18";"00:21:35";3;44.88
999;95;57;"2020-06-13";"12:34:09";3;47.67
1000;95;98;"2023-06-04";"13:46:51";5;77.3
1001;95;450;"2023-05-15";"12:20:49";3;64.08
1002;95;440;"2021-11-01";"20:21:28";4;64.4
1003;96;224;"2023-05-27";"17:10:03";1;15.4
1004;96;187;"2023-05-04";"03:22:17";4;63.24
1005;96;444;"2019-04-22";"16:49:06";1;20.32
1006;96;162;"2020-08-04";"18:15:02";5;67.95
1007;96;197;"2023-01-16";"03:18:32";2;36.48
1008;96;260;"2016-09-10";"14:58:23";2;27.22
1009;96;493;"2017-01-05";"03:34:46";2;32.2
1010;96;335;"2020-08-18";"17:20:57";3;54.72
1011;96;484;"2020-01-24";"05:37:57";4;48.56
1012;96;125;"2022-07-08";"07:29:02";5;60.7
1013;96;413;"2021-04-07";"14:07:22";5;85.1
1014;96;268;"2016-11-01";"08:26:02";2;24.3
1015;96;19;"2021-04-07";"22:42:17";5;91.2
1016;97;34;"2023-01-23";"17:59:23";2;22.4
1017;97;258;"2022-11-11";"22:38:09";1;16.08
1018;97;399;"2019-06-13";"22:44:24";2;36.54
1019;97;316;"2022-01-11";"16:58:47";3;48.75
1020;97;468;"2022-10-15";"23:33:08";3;48.3
1021;97;150;"2019-08-14";"15:00:15";4;54.68
1022;97;242;"2020-02-21";"20:08:59";1;15.0
1023;97;69;"2023-01-21";"20:59:53";3;36.54
1024;97;172;"2023-08-22";"18:56:09";5;66.0
1025;97;242;"2019-04-28";"09:35:20";3;45.0
1026;97;415;"2018-12-23";"06:26:13";1;16.25
1027;97;462;"2023-06-10";"15:06:53";4;52.36
1028;97;363;"2019-08-16";"23:55:49";5;74.35
1029;97;420;"2022-04-29";"09:18:56";3;50.46
